timestamp,cpu_usage,load_avg,prediction
2026-01-02 13:51:28,126.8,1.34375,0
2026-01-02 13:51:28,126.8,1.34375,0
2026-01-02 13:51:28,112.4,1.34375,0
2026-01-02 13:51:28,118.6,1.34375,0
2026-01-02 13:51:28,112.4,1.34375,0
2026-01-02 13:51:29,112.4,1.34375,0
2026-01-02 13:51:29,118.6,1.34375,0
2026-01-02 13:51:29,118.7,1.34375,0
2026-01-02 13:51:29,124.8,1.31591796875,0
2026-01-02 13:51:29,126.8,1.31591796875,0
2026-01-02 13:51:29,126.8,1.31591796875,0
2026-01-02 13:51:30,120.1,1.31591796875,0
2026-01-02 13:51:30,126.8,1.31591796875,0
2026-01-02 13:51:30,112.4,1.31591796875,0
2026-01-02 13:51:30,112.4,1.31591796875,0
2026-01-02 13:51:30,133.4,1.31591796875,0
2026-01-02 13:51:31,153.4,1.31591796875,0
2026-01-02 13:51:31,112.4,1.31591796875,0
2026-01-02 13:51:31,143.5,1.31591796875,0
2026-01-02 13:51:31,113.4,1.31591796875,0
2026-01-02 13:51:31,133.5,1.31591796875,0
2026-01-02 13:51:31,106.2,1.31591796875,0
2026-01-02 13:51:32,100.0,1.31591796875,0
2026-01-02 13:51:32,112.4,1.31591796875,0
2026-01-02 13:51:32,133.5,1.31591796875,0
2026-01-02 13:51:32,100.0,1.31591796875,0
2026-01-02 13:51:32,118.6,1.31591796875,0
2026-01-02 13:51:32,126.8,1.31591796875,0
2026-01-02 13:51:33,126.8,1.31591796875,0
2026-01-02 13:51:33,112.4,1.31591796875,0
2026-01-02 13:51:33,124.8,1.31591796875,0
2026-01-02 13:51:33,133.5,1.31591796875,0
2026-01-02 13:51:33,118.6,1.31591796875,0
2026-01-02 13:51:34,120.1,1.31591796875,0
2026-01-02 13:51:34,133.4,1.31591796875,0
2026-01-02 13:51:34,106.2,1.31591796875,0
2026-01-02 13:51:34,137.3,1.29052734375,0
2026-01-02 13:51:34,112.4,1.29052734375,0
2026-01-02 13:51:34,112.4,1.29052734375,0
2026-01-02 13:51:35,113.4,1.29052734375,0
2026-01-02 13:51:35,118.6,1.29052734375,0
2026-01-02 13:51:35,112.4,1.29052734375,0
2026-01-02 13:51:35,126.8,1.29052734375,0
2026-01-02 13:51:35,118.6,1.29052734375,0
2026-01-02 13:51:36,126.7,1.29052734375,0
2026-01-02 13:51:36,124.9,1.29052734375,0
2026-01-02 13:51:36,113.4,1.29052734375,0
2026-01-02 13:51:36,112.4,1.29052734375,0
2026-01-02 13:51:36,120.1,1.29052734375,0
2026-01-02 13:51:36,106.7,1.29052734375,0
2026-01-02 13:51:37,118.6,1.29052734375,0
2026-01-02 13:51:37,118.6,1.29052734375,0
2026-01-02 13:51:37,126.7,1.29052734375,0
2026-01-02 13:51:37,120.1,1.29052734375,0
2026-01-02 13:51:37,106.2,1.29052734375,0
2026-01-02 13:51:38,118.6,1.29052734375,0
2026-01-02 13:51:38,118.6,1.29052734375,0
